event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,legend,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences,composition,games_played,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists,player,avg_time_to_first_kill,poi,avg_pick,wins,avg_points,avg_kills,picks,storm_point,world_s_edge,total,overall_max,storm_point_fastest,storm_point_fastest_avg,storm_point_avg,world_s_edge_fastest,world_s_edge_fastest_avg,world_s_edge_avg,overall_fastest,overall_fastest_avg,overall_avg,perk,pick_rate_pct_per_legend,number_of_picks,level_2_blue,level_3_purple,level_4_red,col_1,pv_rank,player_value,carry_value,absolute_pv,kills_per_game,damage_per_game,damage_ratio,rank,tv,broken_moon,broken_moon_fastest,broken_moon_fastest_avg,broken_moon_avg,e_district,e_district_fastest,e_district_fastest_avg,e_district_avg
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,1,,,,,,,,,,,GEEKAY ESPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,2,,,,,,,,,,,Team Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (4.4%),6 (6.3%),12 (5.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,2 (10%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,3,,,,,,,,,,,Red Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 (2.2%),2 (2.1%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,4,,,,,,,,,,,Reject Winnity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),1 (1.1%),1 (0.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,5,,,,,,,,,,,FaZe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (5.6%),2 (2.1%),8 (3.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,6,,,,,,,,,,,E-XOLOS LAZER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),0 (0%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,7,,,,,,,,,,,Luminosity Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),6 (6.3%),10 (4.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,8,,,,,,,,,,,Evos Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,9,,,,,,,,,,,GUILD ESPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,10,,,,,,,,,,,MKERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),0 (0%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,11,,,,,,,,,,,Team Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (5.6%),3 (3.2%),9 (4.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,12,,,,,,,,,,,FENNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,13,,,,,,,,,,,Pioneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),2 (2.1%),5 (2.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,14,,,,,,,,,,,GaiminGladiators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (4.4%),3 (3.2%),8 (3.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,15,,,,,,,,,,,Aurora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 (2.2%),4 (4.2%),6 (2.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,16,,,,,,,,,,,GHS PROFESSIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),0 (0%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,17,,,,,,,,,,,Ninjas in Pyjamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,2 (10%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,18,,,,,,,,,,,Disguised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),2 (2.1%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,19,,,,,,,,,,,Crazy Raccoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),0 (0%),1 (0.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,20,,,,,,,,,,,Twisted Minds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (4.4%),3 (3.2%),7 (3.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,21,,,,,,,,,,,Natus Vincere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,22,,,,,,,,,,,TSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),2 (2.1%),6 (2.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,23,,,,,,,,,,,EXO Clan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 (2.2%),3 (3.2%),5 (2.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,24,,,,,,,,,,,Dragons Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),1 (1.1%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,25,,,,,,,,,,,Alliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (5.6%),5 (5.3%),11 (5.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,26,,,,,,,,,,,FNATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),2 (2.1%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,27,,,,,,,,,,,SpaceStation Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 (2.2%),4 (4.2%),6 (2.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,28,,,,,,,,,,,Elev8 x BLEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,29,,,,,,,,,,,Mizuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),5 (5.3%),8 (3.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,30,,,,,,,,,,,NRG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),0 (0%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,31,,,,,,,,,,,RIDDLE ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),0 (0%),0 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,32,,,,,,,,,,,Blacklist International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 (2.2%),2 (2.1%),5 (2.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,33,,,,,,,,,,,HEROEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),3 (3.2%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,34,,,,,,,,,,,Virtus.Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 (3.3%),2 (2.1%),5 (2.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,35,,,,,,,,,,,NORTHEPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (5.6%),1 (1.1%),6 (2.9%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,36,,,,,,,,,,,HAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,37,,,,,,,,,,,LGD GAMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),3 (3.2%),4 (2%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,38,,,,,,,,,,,DMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (4.4%),5 (5.3%),9 (4.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,39,,,,,,,,,,,Weibo Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,40,,,,,,,,,,,TIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),2 (2.1%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,41,,,,,,,,,,,Guild Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (4.4%),6 (6.3%),11 (5.4%),,,,,,,,,,,,,,,,,,,,,,,,,,,1 (5%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,42,,,,,,,,,,,Mkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),0 (0%),1 (0.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,43,,,,,,,,,,,CRAZY RACCOON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),1 (1.1%),1 (0.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,44,,,,,,,,,,,GeeKay Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),2 (2.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,45,,,,,,,,,,,GHS Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),1 (1.1%),2 (1%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,106,team_map_stats,Top 10 Teams,46,,,,,,,,,,,Elev8 x Bleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 (1.1%),2 (2.1%),3 (1.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,0 (0%),,,,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,107,other,Top 10 Teams,1,,,,,,,,,,,FENNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2m 16s,7m 13s,8m 35s,4m 6s,11m 6s,10m 23s,2m 16s,9m 45s,9m 50s,,,,,,,,,,,,,,,,,,13m 16s,13m 16s,13m 16s,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,107,other,Top 10 Teams,2,,,,,,,,,,,GaiminGladiators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3m 53s,10m 24s,13m 50s,3m 31s,8m 16s,7m 7s,3m 31s,9m 51s,11m 3s,,,,,,,,,,,,,,,,,,10m 30s,11m 25s,11m 52s,,,,
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,107,other,Top 10 Teams,3,,,,,,,,,,,Crazy Raccoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3m 54s,9m 33s,13m 17s,11m 41s,12m 20s,13m 26s,3m 54s,9m 23s,12m 14s,,,,,,,,,,,,,,,,,,5m 9s,6m 12s,6m 12s,,,,
